p_index,m_index,a1,a2,a3,a4,a5,Fy,Fx,Fz,Ty,Tx,Tz
6,10,794.0,940.0,164.0,32.0,739.0,-0.1543199999997595,4.317910000000364,0.20903999999302655,-0.33505619999987724,-0.005841000000074186,0.012214800000000513
7,0,796.0,971.0,804.0,209.0,774.0,-0.01631999999975947,-0.040089999999640594,0.03503999999303119,0.007963800000122787,0.0002389999999258047,-0.00010919999999948572
7,1,796.0,971.0,808.0,189.0,773.0,-0.04331999999975955,0.13391000000035927,-0.02496000000698245,-0.006416199999877293,-0.0032410000000742006,-0.00039519999999948626
7,2,796.0,971.0,815.0,130.0,772.0,-0.05031999999975954,0.5119100000003592,0.1710399999930566,-0.033456199999877145,-0.00022100000007414154,0.0035438000000005115
7,3,795.0,971.0,818.0,80.0,769.0,-0.018319999999759314,0.95091000000036,-0.09996000000697455,-0.07033619999987732,-0.0030210000000741814,0.008743800000000511
7,4,795.0,971.0,818.0,56.0,761.0,-0.023319999999759602,1.44991000000036,-0.13196000000696947,-0.10623619999987745,0.0012789999999258147,0.009081800000000511
7,5,796.0,970.0,816.0,45.0,748.0,-0.02331999999975919,1.9709100000003608,-0.37696000000696056,-0.14401619999987703,0.000918999999925835,0.012357800000000514
7,6,796.0,971.0,804.0,38.0,731.0,-0.03131999999975968,2.496910000000354,-0.3759600000069897,-0.18555619999987713,0.0015789999999258025,0.017102800000000536
7,7,798.0,972.0,787.0,36.0,711.0,-0.02931999999975969,3.0119100000003547,0.013039999993030859,-0.2240561999998773,0.0018589999999258232,0.020027800000000526
7,8,798.0,972.0,751.0,34.0,688.0,-0.05631999999975984,3.555910000000362,-0.18496000000697785,-0.26923619999987747,0.0022589999999258433,0.02193880000000051
7,9,798.0,972.0,684.0,32.0,665.0,-0.008319999999759176,4.112910000000353,-0.2359600000069897,-0.3150561999998776,0.0034389999999258065,0.02600780000000052
7,10,798.0,970.0,569.0,31.0,640.0,-0.04631999999975983,4.70391000000036,0.2790399999930266,-0.36149619999987725,0.0020789999999258294,0.030492800000000486
8,0,797.0,972.0,803.0,206.0,771.0,0.017680000000241,-0.02108999999964048,-0.07196000000697036,0.006123800000122718,-0.0014010000000741843,0.0008918000000005127
8,1,797.0,972.0,806.0,198.0,769.0,0.024680000000241103,0.14491000000035936,0.06303999999301249,-0.010516199999877327,-0.0021010000000741985,0.00356980000000051
8,2,796.0,971.0,811.0,167.0,756.0,-0.004319999999759301,0.6159100000003594,0.10003999999304485,-0.03805619999987717,-0.0038210000000741765,0.007469800000000509
8,3,796.0,970.0,814.0,128.0,727.0,0.014680000000240957,1.1649100000003594,0.22203999999304988,-0.08251619999987729,-0.003721000000074197,0.01147380000000052
8,4,796.0,970.0,814.0,90.0,685.0,-0.046319999999759706,1.6859100000003575,0.07003999999303692,-0.12587619999987731,-0.0033210000000741522,0.014697800000000517
8,5,796.0,970.0,814.0,66.0,637.0,-0.08231999999975965,2.2289100000003583,-0.3649600000069805,-0.16553619999987737,-0.002241000000074189,0.019936800000000532
8,6,797.0,969.0,813.0,52.0,586.0,-0.08231999999975953,2.805910000000359,-0.16396000000696284,-0.21063619999987743,-0.005521000000074187,0.02479880000000057
8,7,798.0,970.0,812.0,44.0,538.0,-0.16031999999975938,3.337910000000356,-0.21196000000696402,-0.2499361999998773,-0.0040010000000741995,0.02860780000000055
8,8,798.0,970.0,809.0,38.0,489.0,-0.16131999999975927,3.8719100000003617,-0.25996000000697594,-0.3018561999998774,-0.0040810000000741555,0.03203980000000052
8,9,799.0,970.0,805.0,36.0,443.0,-0.22931999999975897,4.481910000000356,-0.02996000000694612,-0.3414761999998774,-0.009361000000074176,0.037369800000000564
8,10,800.0,970.0,795.0,34.0,399.0,-0.1933199999997592,5.09891000000036,-0.19596000000696914,-0.3947361999998771,-0.011001000000074179,0.042647800000000534
9,0,797.0,972.0,802.0,209.0,766.0,-0.02831999999975931,-0.011089999999640287,-0.08496000000697121,8.380000012268296e-05,0.002938999999925847,-0.00023919999999948548
9,1,797.0,972.0,803.0,210.0,759.0,-0.00831999999975919,0.22191000000035996,-0.34896000000695837,-0.012556199999877296,-1.000000074169193e-06,0.0026208000000005117
9,2,796.0,972.0,805.0,202.0,712.0,-0.055319999999759666,0.6839100000003598,-0.12696000000696248,-0.04817619999987719,-0.003921000000074163,0.006962800000000509
9,3,796.0,971.0,807.0,187.0,642.0,-0.14231999999975947,1.2489100000003597,-0.07296000000696717,-0.09121619999987726,-0.01196100000007419,0.012409800000000516
9,4,796.0,970.0,807.0,168.0,565.0,-0.1863199999997592,1.8229100000003593,-0.07196000000697715,-0.1350161999998772,-0.01784100000007417,0.01643980000000052
9,5,796.0,970.0,807.0,144.0,485.0,-0.3013199999997601,2.320910000000359,-0.10696000000696239,-0.1781161999998772,-0.020401000000074176,0.021184800000000545
9,6,797.0,969.0,806.0,120.0,404.0,-0.3223199999997605,2.9139100000003584,0.08703999999302944,-0.2194361999998775,-0.02620100000007418,0.025500800000000552
9,7,797.0,969.0,806.0,99.0,323.0,-0.44031999999976096,3.491910000000365,-0.010960000006974745,-0.26511619999987696,-0.03218100000007421,0.02884180000000054
9,8,798.0,969.0,804.0,80.0,238.0,-0.5193199999997602,4.030910000000359,0.09903999999305259,-0.30705619999987716,-0.036601000000074206,0.03336580000000052
9,9,799.0,968.0,803.0,68.0,163.0,-0.57231999999976,4.606910000000354,0.50503999999304,-0.3565561999998772,-0.04142100000007431,0.03982680000000055
9,10,799.0,968.0,800.0,58.0,108.0,-0.6073199999997595,5.2089100000003645,0.34503999999302293,-0.40631619999987717,-0.04720100000007427,0.04433780000000054
10,0,797.0,973.0,800.0,214.0,759.0,-0.011319999999759425,0.004910000000359816,0.6200399999930376,0.001723800000122623,0.0027189999999258155,0.0018928000000005111
10,1,796.0,973.0,800.0,216.0,759.0,-0.024319999999759458,0.09591000000035957,0.6010399999930246,-0.006976199999877328,0.0003389999999257897,0.0029328000000005115
10,2,796.0,972.0,800.0,217.0,723.0,-0.1433199999997596,0.504910000000359,0.5510399999930274,-0.03855619999987731,-0.010741000000074183,0.005610800000000509
10,3,795.0,972.0,800.0,216.0,653.0,-0.28431999999975993,1.0429100000003602,0.5300399999930289,-0.07475619999987733,-0.022661000000074226,0.009588800000000513
10,4,795.0,971.0,799.0,212.0,571.0,-0.3673199999997609,1.6069100000003584,0.30403999999304676,-0.11869619999987721,-0.031001000000074205,0.013137800000000524
10,5,795.0,970.0,797.0,204.0,484.0,-0.5143199999997605,2.107910000000355,0.6560399999930426,-0.15903619999987706,-0.039781000000074174,0.015282800000000527
10,6,796.0,969.0,796.0,196.0,392.0,-0.714319999999759,2.6679100000003557,0.427039999993029,-0.20339619999987762,-0.05430100000007413,0.018545800000000553
10,7,796.0,969.0,793.0,186.0,296.0,-0.8003199999997588,3.2459100000003573,0.27703999999301443,-0.2488361999998768,-0.06616100000007423,0.023784800000000546
10,8,797.0,968.0,791.0,176.0,199.0,-0.9613199999997585,3.735910000000355,0.5460399999930319,-0.2850561999998777,-0.07680100000007427,0.028776800000000498
10,9,797.0,968.0,789.0,163.0,118.0,-1.0923199999997586,4.292910000000365,0.5040399999930267,-0.33109619999987766,-0.08900100000007422,0.03245580000000049
10,10,797.0,967.0,785.0,150.0,69.0,-1.261319999999759,4.833910000000359,0.5570399999930307,-0.3751961999998777,-0.10422100000007428,0.03708380000000046
